id,query,category,difficulty,gt_intent,system,detected_intent,intent_correct,response,engine,response_time_ms,hallu_check_ref,hallucination
B03,이거 교환 말고 그냥 돈으로 돌려받을 수 있어요?,B_복잡,Medium,환불_절차_문의,rule_only,특별세일_상품_환불_문의,0,세일 상품도 환불 가능합니다. 실결제 금액 기준으로 환불됩니다.,rule-only-simulated,2738,"환불: 교환 대신 환불도 가능, 7일 이내",
B03,이거 교환 말고 그냥 돈으로 돌려받을 수 있어요?,B_복잡,Medium,환불_절차_문의,llm_only,특별세일_상품_환불_문의,0,"안녕하세요! 제품 환불에 대해 문의해 주셨군요. 제품을 환불받으시려면, 먼저 저희 환불 정책을 확인해 주시기 바랍니다. 일반적으로 환불은 제품 수령 후 14일 이내에 신청하셔야 하며, 제품이 사용되지 않았고 원래 상태와 포장으로 반환되어야 합니다.

환불을 원하시면, 다음 절차를 따라주시면 됩니다:
1. 고객센터에 환불 요청을 접수해 주세요.
2. 요청이 승인되면, 제품을 지정된 주소로 보내주셔야 합니다.
3. 제품이 저희 창고에 도착하고 상태가 확인되면, 환불 처리가 진행됩니다.

환불 금액은 결제하신 방법으로 환불되며, 처리 시간은 결제 수단에 따라 다를 수 있습니다. 추가적인 도움이 필요하시면 언제든지 말씀해 주세요!",llm-only-gpt4o,3230,"환불: 교환 대신 환불도 가능, 7일 이내",
B03,이거 교환 말고 그냥 돈으로 돌려받을 수 있어요?,B_복잡,Medium,환불_절차_문의,hybrid_rag,환불_절차_문의,1,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,2827,"환불: 교환 대신 환불도 가능, 7일 이내",
B04,지난번에 산 거랑 이번에 산 거 같이 환불할 수 있나요?,B_복잡,Medium,환불_절차_문의,rule_only,환불_절차_문의,1,"마이페이지 > 주문내역에서 환불 신청이 가능합니다. 수령 후 7일 이내, 미개봉 상태에서 신청해주세요.",rule-only-simulated,2670,환불: 각 주문별 개별 환불 접수 필요,
B04,지난번에 산 거랑 이번에 산 거 같이 환불할 수 있나요?,B_복잡,Medium,환불_절차_문의,llm_only,환불_절차_문의,1,"고객님, 두 개의 주문을 함께 환불하는 것이 가능한지 확인해드리겠습니다. 일반적으로 각 주문은 별도로 처리되지만, 두 주문 모두 환불 가능한 상태라면 함께 진행할 수 있도록 도와드리겠습니다. 

환불 가능 여부는 각 상품의 환불 정책에 따라 다를 수 있습니다. 보통 상품 수령 후 14일 이내에 환불 요청이 가능하며, 상품이 사용되지 않고 원래 상태를 유지하고 있어야 합니다. 

주문 번호와 상품 정보를 알려주시면 더 정확한 안내를 드릴 수 있습니다. 고객님의 편의를 위해 최선을 다하겠습니다. 감사합니다!",llm-only-gpt4o,3039,환불: 각 주문별 개별 환불 접수 필요,
B04,지난번에 산 거랑 이번에 산 거 같이 환불할 수 있나요?,B_복잡,Medium,환불_절차_문의,hybrid_rag,환불_절차_문의,1,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,3718,환불: 각 주문별 개별 환불 접수 필요,
B05,배송 왔는데 상자가 찌그러져 있어요 어떡해요?,B_복잡,Medium,환불_절차_문의,rule_only,교환_요청,0,"마이페이지 > 주문내역에서 교환 접수가 가능합니다. 수령 후 7일 이내, 미착용 상태여야 합니다.",rule-only-simulated,2789,"파손: 사진 촬영 후 고객센터 접수, 무료 반품",
B05,배송 왔는데 상자가 찌그러져 있어요 어떡해요?,B_복잡,Medium,환불_절차_문의,llm_only,교환_요청,0,"불편을 드려 죄송합니다. 배송 중에 상자가 손상된 것 같네요. 우선, 상품에 손상이 있는지 확인해 주시겠어요? 상품이 손상되었거나 문제가 있다면, 교환 또는 환불 절차를 진행해 드리겠습니다.

1. **상품 확인**: 상품에 손상이 있는지 확인해 주세요.
2. **사진 촬영**: 상자와 상품의 상태를 사진으로 찍어 주세요. 이는 문제 해결에 도움이 됩니다.
3. **고객센터 연락**: 저희 고객센터로 연락 주시거나, 웹사이트의 '고객 지원' 섹션을 통해 사진과 함께 문제를 접수해 주세요.

문제가 확인되면 빠르게 교환 또는 환불 절차를 진행해 드리겠습니다. 추가로 궁금한 점이 있으면 언제든지 문의해 주세요.",llm-only-gpt4o,3448,"파손: 사진 촬영 후 고객센터 접수, 무료 반품",
B05,배송 왔는데 상자가 찌그러져 있어요 어떡해요?,B_복잡,Medium,환불_절차_문의,hybrid_rag,환불_절차_문의,1,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,2795,"파손: 사진 촬영 후 고객센터 접수, 무료 반품",
B06,세일 기간에 산 건데 세일 끝나도 환불돼요?,B_복잡,Medium,특별세일_상품_환불_문의,rule_only,특별세일_상품_환불_문의,1,세일 상품도 환불 가능합니다. 실결제 금액 기준으로 환불됩니다.,rule-only-simulated,2815,"세일 상품: 환불 가능, 단 세일가 기준 환불",
B06,세일 기간에 산 건데 세일 끝나도 환불돼요?,B_복잡,Medium,특별세일_상품_환불_문의,llm_only,특별세일_상품_환불_문의,1,"네, 세일 기간에 구매하신 상품도 환불이 가능합니다. 다만, 환불 정책은 일반적으로 구매일로부터 30일 이내에 요청하셔야 하며, 상품이 사용되지 않았고 원래 상태를 유지하고 있어야 합니다. 환불을 원하시면, 고객센터에 연락하시거나 온라인 계정을 통해 환불 요청을 진행해 주세요. 세일 상품의 경우에도 동일한 환불 절차가 적용되니 안심하셔도 됩니다. 추가로 궁금한 사항이 있으시면 언제든지 문의해 주세요.",llm-only-gpt4o,2387,"세일 상품: 환불 가능, 단 세일가 기준 환불",
B06,세일 기간에 산 건데 세일 끝나도 환불돼요?,B_복잡,Medium,특별세일_상품_환불_문의,hybrid_rag,특별세일_상품_환불_문의,1,'rag' 모드로 '특별세일_상품_환불_문의' 분류됨,strategy-rag,4103,"세일 상품: 환불 가능, 단 세일가 기준 환불",
B07,쿠폰 쓴 상품도 환불하면 쿠폰 돌아오나요?,B_복잡,Medium,쿠폰_및_세일_중복적용_문의,rule_only,특별세일_상품_환불_문의,0,세일 상품도 환불 가능합니다. 실결제 금액 기준으로 환불됩니다.,rule-only-simulated,2717,쿠폰: 환불 시 유효기간 내면 복원 가능,
B07,쿠폰 쓴 상품도 환불하면 쿠폰 돌아오나요?,B_복잡,Medium,쿠폰_및_세일_중복적용_문의,llm_only,환불_절차_문의,0,"쿠폰을 사용한 상품을 환불할 경우, 쿠폰의 반환 여부는 쿠폰의 종류와 사용 조건에 따라 다를 수 있습니다. 일반적으로 다음과 같은 경우가 있습니다:

1. **일반 쿠폰**: 환불 시 쿠폰이 다시 계정으로 반환되는 경우가 많습니다. 그러나 쿠폰의 유효 기간이 지났다면 반환되지 않을 수 있습니다.

2. **1회성 쿠폰**: 특정 프로모션이나 이벤트로 제공된 1회성 쿠폰은 환불 시 반환되지 않는 경우가 많습니다.

3. **부분 환불**: 여러 상품을 구매하면서 쿠폰을 사용한 경우, 부분 환불 시 쿠폰의 할인 금액이 조정될 수 있습니다.

정확한 정보는 고객님의 주문 내역과 쿠폰 사용 조건을 확인해야 하므로, 고객센터로 직접 문의해 주시면 더 자세히 안내해 드리겠습니다.",llm-only-gpt4o,3234,쿠폰: 환불 시 유효기간 내면 복원 가능,
B07,쿠폰 쓴 상품도 환불하면 쿠폰 돌아오나요?,B_복잡,Medium,쿠폰_및_세일_중복적용_문의,hybrid_rag,특별세일_상품_환불_문의,0,'rag' 모드로 '특별세일_상품_환불_문의' 분류됨,strategy-rag,2824,쿠폰: 환불 시 유효기간 내면 복원 가능,
B08,이사 가는데 배송지 변경 가능해요?,B_복잡,Medium,배송_조회,rule_only,배송_조회,1,마이페이지 > 주문내역에서 배송 현황을 확인할 수 있습니다.,rule-only-simulated,2674,"배송지 변경: 출고 전 가능, 출고 후 불가",
B08,이사 가는데 배송지 변경 가능해요?,B_복잡,Medium,배송_조회,llm_only,배송_조회,1,"네, 배송지 변경은 가능합니다. 다만, 주문 상태에 따라 변경 가능 여부가 달라질 수 있습니다. 

1. **주문 접수 단계**: 배송지 변경이 가능합니다. 고객님의 계정에 로그인하신 후, '주문 내역'에서 해당 주문을 선택하고 배송지 정보를 수정하실 수 있습니다.

2. **배송 준비 중 단계**: 이 경우에는 변경이 어려울 수 있습니다. 하지만 고객센터로 즉시 연락 주시면 최대한 도와드리겠습니다.

3. **배송 중 단계**: 이미 배송이 시작된 경우에는 변경이 불가능합니다. 이 경우, 택배사와 직접 연락하여 해결하셔야 할 수 있습니다.

추가 도움이 필요하시면 언제든지 말씀해 주세요!",llm-only-gpt4o,2832,"배송지 변경: 출고 전 가능, 출고 후 불가",
B08,이사 가는데 배송지 변경 가능해요?,B_복잡,Medium,배송_조회,hybrid_rag,배송_조회,1,'rag' 모드로 '배송_조회' 분류됨,strategy-rag,2956,"배송지 변경: 출고 전 가능, 출고 후 불가",
B09,오늘 주문하면 이번 주 안에 받을 수 있을까요?,B_복잡,Medium,배송_조회,rule_only,배송_조회,1,마이페이지 > 주문내역에서 배송 현황을 확인할 수 있습니다.,rule-only-simulated,2645,일반 배송: 결제 후 2~3 영업일,
B09,오늘 주문하면 이번 주 안에 받을 수 있을까요?,B_복잡,Medium,배송_조회,llm_only,배송_조회,1,"안녕하세요! 주문하신 상품의 배송 기간은 여러 요인에 따라 달라질 수 있습니다. 일반적으로 당일 또는 익일 발송이 이루어지며, 배송은 보통 2~3일 정도 소요됩니다. 따라서 오늘 주문하시면 이번 주 안에 받으실 가능성이 높습니다. 다만, 특정 상품의 재고 상황이나 배송 지역에 따라 차이가 있을 수 있으니, 보다 정확한 정보를 원하시면 주문하실 상품의 상세 페이지에서 예상 배송일을 확인해주시거나 고객센터로 문의해주시면 감사하겠습니다. 도움이 필요하시면 언제든지 말씀해 주세요!",llm-only-gpt4o,2988,일반 배송: 결제 후 2~3 영업일,
B09,오늘 주문하면 이번 주 안에 받을 수 있을까요?,B_복잡,Medium,배송_조회,hybrid_rag,배송_조회,1,'rag' 모드로 '배송_조회' 분류됨,strategy-rag,2847,일반 배송: 결제 후 2~3 영업일,
B10,선물용으로 주문하는데 영수증 빼고 보내주세요,B_복잡,Medium,상품_문의,rule_only,주문_취소,0,마이페이지 > 주문내역에서 배송 전 주문 취소가 가능합니다.,rule-only-simulated,2602,영수증: 주문 시 요청사항에 기재,
B10,선물용으로 주문하는데 영수증 빼고 보내주세요,B_복잡,Medium,상품_문의,llm_only,주문_취소,0,"안녕하세요! 선물용으로 주문하신다니 좋은 선택이시네요. 주문 시 결제 단계에서 '선물 포장' 옵션을 선택하시면 영수증을 제외하고 발송해 드릴 수 있습니다. 만약 해당 옵션이 보이지 않는다면, 주문 후 고객센터로 연락 주시면 영수증을 제외하고 발송하도록 처리해 드리겠습니다. 추가로 선물 메시지를 포함하고 싶으시다면, 메시지 카드 서비스도 이용하실 수 있습니다. 다른 궁금한 점이 있으시면 언제든지 말씀해 주세요!",llm-only-gpt4o,2467,영수증: 주문 시 요청사항에 기재,
B10,선물용으로 주문하는데 영수증 빼고 보내주세요,B_복잡,Medium,상품_문의,hybrid_rag,배송_조회,0,'rag' 모드로 '배송_조회' 분류됨,strategy-rag,2737,영수증: 주문 시 요청사항에 기재,
B11,사이즈가 안 맞는데 큰 사이즈로 바꾸면 추가금 있어요?,B_복잡,Medium,교환_요청,rule_only,교환_요청,1,"마이페이지 > 주문내역에서 교환 접수가 가능합니다. 수령 후 7일 이내, 미착용 상태여야 합니다.",rule-only-simulated,2620,교환: 동일 상품 사이즈 교환 시 추가금 없음,
B11,사이즈가 안 맞는데 큰 사이즈로 바꾸면 추가금 있어요?,B_복잡,Medium,교환_요청,llm_only,교환_요청,1,"안녕하세요! 사이즈 교환을 원하시는군요. 일반적으로 동일한 제품의 다른 사이즈로 교환하실 경우 추가금은 발생하지 않습니다. 하지만 제품의 가격이 사이즈에 따라 다르다면 차액이 발생할 수 있습니다. 교환을 원하시는 제품의 사이즈와 가격을 확인하신 후, 고객센터로 연락 주시면 더 자세히 안내해 드리겠습니다. 교환 절차를 진행하시려면, 제품을 수령하신 후 7일 이내에 교환 신청을 해주셔야 하며, 제품은 사용하지 않은 상태여야 합니다. 추가로 궁금한 점이 있으시면 언제든지 문의해 주세요!",llm-only-gpt4o,3575,교환: 동일 상품 사이즈 교환 시 추가금 없음,
B11,사이즈가 안 맞는데 큰 사이즈로 바꾸면 추가금 있어요?,B_복잡,Medium,교환_요청,hybrid_rag,교환_요청,1,'rag' 모드로 '교환_요청' 분류됨,strategy-rag,2666,교환: 동일 상품 사이즈 교환 시 추가금 없음,
B12,주문 취소했는데 이미 배송 출발했대요 어떡하죠?,B_복잡,Medium,주문_취소,rule_only,주문_취소,1,마이페이지 > 주문내역에서 배송 전 주문 취소가 가능합니다.,rule-only-simulated,2592,"출고 후: 취소 불가, 수령 후 반품/환불 절차",
B12,주문 취소했는데 이미 배송 출발했대요 어떡하죠?,B_복잡,Medium,주문_취소,llm_only,주문_취소,1,"주문 취소 요청을 하셨는데 이미 배송이 시작되었다니 불편을 드려 죄송합니다. 이런 경우에는 두 가지 방법이 있습니다:

1. **상품 수령 후 반품**: 상품을 수령하신 후, 반품 절차를 진행하실 수 있습니다. 상품을 받으신 후 고객센터나 웹사이트를 통해 반품 신청을 하시면 됩니다. 반품 시에는 상품이 손상되지 않도록 포장해 주시고, 반품 정책에 따라 배송비가 부과될 수 있습니다.

2. **배송 중인 상품의 수취 거부**: 배송기사님께 연락하여 상품 수취를 거부하실 수도 있습니다. 이 경우, 상품이 다시 저희 쪽으로 돌아오면 환불 절차가 진행됩니다.

어떤 방법을 선택하시든, 추가적인 도움이 필요하시다면 언제든지 고객센터로 연락 주시기 바랍니다. 감사합니다.",llm-only-gpt4o,4042,"출고 후: 취소 불가, 수령 후 반품/환불 절차",
B12,주문 취소했는데 이미 배송 출발했대요 어떡하죠?,B_복잡,Medium,주문_취소,hybrid_rag,주문_취소,1,'rag' 모드로 '주문_취소' 분류됨,strategy-rag,3244,"출고 후: 취소 불가, 수령 후 반품/환불 절차",
B13,적립금이랑 쿠폰 동시에 쓸 수 있어요?,B_복잡,Medium,적립금_문의,rule_only,쿠폰_및_세일_중복적용_문의,0,쿠폰은 결제 페이지에서 선택 적용할 수 있습니다. 일부 쿠폰만 세일과 병행 가능합니다.,rule-only-simulated,2756,동시 사용: 적립금과 쿠폰 동시 사용 가능,
B13,적립금이랑 쿠폰 동시에 쓸 수 있어요?,B_복잡,Medium,적립금_문의,llm_only,쿠폰_및_세일_중복적용_문의,0,"네, 적립금과 쿠폰은 동시에 사용 가능합니다. 다만, 몇 가지 유의사항이 있을 수 있습니다. 쿠폰의 종류에 따라 일부 쿠폰은 적립금과 함께 사용할 수 없는 경우가 있으니, 쿠폰의 사용 조건을 확인해 주시기 바랍니다. 결제 페이지에서 적립금과 쿠폰을 선택하여 적용하시면 됩니다. 추가로 궁금한 점이 있으시면 언제든지 문의해 주세요!",llm-only-gpt4o,1833,동시 사용: 적립금과 쿠폰 동시 사용 가능,
B13,적립금이랑 쿠폰 동시에 쓸 수 있어요?,B_복잡,Medium,적립금_문의,hybrid_rag,쿠폰_및_세일_중복적용_문의,0,'rag' 모드로 '쿠폰_및_세일_중복적용_문의' 분류됨,strategy-rag,3385,동시 사용: 적립금과 쿠폰 동시 사용 가능,
B14,카드 결제했는데 계좌이체로 환불받을 수 있나요?,B_복잡,Medium,환불_절차_문의,rule_only,결제_문의,0,결제 관련 문의는 고객센터(1588-0000)로 연락 부탁드립니다.,rule-only-simulated,2610,환불: 원결제 수단으로 환불 원칙,
B14,카드 결제했는데 계좌이체로 환불받을 수 있나요?,B_복잡,Medium,환불_절차_문의,llm_only,환불_절차_문의,1,"일반적으로 카드 결제 건은 동일한 카드로 환불 처리되는 것이 원칙입니다. 이는 보안상의 이유로, 그리고 결제와 환불의 일관성을 유지하기 위해서입니다. 그러나 특별한 사유가 있는 경우, 고객님의 요청에 따라 계좌이체로 환불이 가능할 수도 있습니다. 

이 경우, 고객센터로 직접 연락 주셔서 사유를 설명해 주시면, 가능한 해결 방안을 찾아드리겠습니다. 계좌이체로 환불을 진행할 수 있는지 확인 후, 필요하다면 계좌 정보를 요청드릴 수 있습니다. 추가적인 도움이 필요하시면 언제든지 말씀해 주세요!",llm-only-gpt4o,2613,환불: 원결제 수단으로 환불 원칙,
B14,카드 결제했는데 계좌이체로 환불받을 수 있나요?,B_복잡,Medium,환불_절차_문의,hybrid_rag,환불_절차_문의,1,'rag' 모드로 '환불_절차_문의' 분류됨,strategy-rag,2877,환불: 원결제 수단으로 환불 원칙,
B15,상품 받았는데 사진이랑 너무 달라요,B_복잡,Medium,환불_절차_문의,rule_only,교환_요청,0,"마이페이지 > 주문내역에서 교환 접수가 가능합니다. 수령 후 7일 이내, 미착용 상태여야 합니다.",rule-only-simulated,2569,상품 불일치: 사진 증빙 후 무료 반품 가능,
B15,상품 받았는데 사진이랑 너무 달라요,B_복잡,Medium,환불_절차_문의,llm_only,상품_문의,0,"불편을 드려 죄송합니다. 상품이 사진과 다르다면 교환이나 환불을 진행해드릴 수 있습니다. 아래 절차를 따라주시면 감사하겠습니다:

1. **사진 촬영**: 받으신 상품의 사진을 찍어주세요. 특히 문제가 되는 부분을 명확히 보여주시면 좋습니다.
   
2. **고객센터 연락**: 저희 고객센터로 연락 주시거나, 웹사이트의 '문의하기' 섹션을 통해 문제를 설명해 주세요. 사진도 함께 첨부해 주시면 빠른 처리가 가능합니다.

3. **교환/환불 선택**: 교환을 원하시는지, 환불을 원하시는지 말씀해 주세요. 교환을 원하실 경우, 원하시는 상품의 정보를 함께 제공해 주시면 됩니다.

4. **반품 절차 안내**: 고객님의 요청에 따라 반품 절차를 안내해 드리겠습니다. 반품 배송비는 상품의 문제로 인한 경우 저희가 부담합니다.

추가로 궁금한 사항이 있으시면 언제든지 문의해 주세요. 빠르고 정확한 처리를 위해 최선을 다하겠습니다.",llm-only-gpt4o,4030,상품 불일치: 사진 증빙 후 무료 반품 가능,
B15,상품 받았는데 사진이랑 너무 달라요,B_복잡,Medium,환불_절차_문의,hybrid_rag,교환_요청,0,'rag' 모드로 '교환_요청' 분류됨,strategy-rag,2848,상품 불일치: 사진 증빙 후 무료 반품 가능,
B16,두 개 주문했는데 하나만 취소할 수 있나요?,B_복잡,Medium,주문_취소,rule_only,주문_취소,1,마이페이지 > 주문내역에서 배송 전 주문 취소가 가능합니다.,rule-only-simulated,2809,부분 취소: 개별 상품 단위 가능,
B16,두 개 주문했는데 하나만 취소할 수 있나요?,B_복잡,Medium,주문_취소,llm_only,주문_취소,1,"네, 주문하신 상품 중 하나만 취소하는 것이 가능합니다. 다만, 주문 상태에 따라 취소 가능 여부가 달라질 수 있습니다. 

1. **주문 내역 확인**: 먼저, 고객님의 계정에 로그인하신 후 '주문 내역' 페이지로 이동해주세요.
2. **취소할 상품 선택**: 취소를 원하는 상품을 선택합니다.
3. **취소 요청**: 해당 상품의 취소 버튼을 클릭하여 취소 요청을 진행합니다.

만약 이미 배송 준비 중이거나 발송된 상태라면 취소가 불가능할 수 있습니다. 이 경우, 상품을 수령하신 후 반품 절차를 통해 환불을 받으실 수 있습니다. 추가적인 도움이 필요하시면 언제든지 고객센터로 문의해주세요. 감사합니다!",llm-only-gpt4o,4544,부분 취소: 개별 상품 단위 가능,
B16,두 개 주문했는데 하나만 취소할 수 있나요?,B_복잡,Medium,주문_취소,hybrid_rag,주문_취소,1,'rag' 모드로 '주문_취소' 분류됨,strategy-rag,2871,부분 취소: 개별 상품 단위 가능,
B17,지금 VIP인데 다음 달에도 유지되나요?,B_복잡,Medium,VIP_정책_문의,rule_only,VIP_정책_문의,1,VIP 등급 및 혜택은 마이페이지 > 회원등급에서 확인하실 수 있습니다.,rule-only-simulated,2737,VIP 유지: 매월 구매액 기준 재산정,
B17,지금 VIP인데 다음 달에도 유지되나요?,B_복잡,Medium,VIP_정책_문의,llm_only,VIP_정책_문의,1,"안녕하세요! VIP 등급 유지에 대해 문의주셔서 감사합니다. VIP 등급은 일반적으로 일정 기간 동안의 구매 금액이나 횟수에 따라 유지됩니다. 다음 달에도 VIP 등급을 유지하시려면 현재 등급 유지 조건을 충족하셔야 합니다. 

자세한 조건은 고객님의 계정 정보나 저희 쇼핑몰의 VIP 정책 페이지에서 확인하실 수 있습니다. 만약 추가적인 도움이 필요하시다면, 언제든지 말씀해 주세요!",llm-only-gpt4o,2177,VIP 유지: 매월 구매액 기준 재산정,
B17,지금 VIP인데 다음 달에도 유지되나요?,B_복잡,Medium,VIP_정책_문의,hybrid_rag,VIP_정책_문의,1,'rag' 모드로 'VIP_정책_문의' 분류됨,strategy-rag,2938,VIP 유지: 매월 구매액 기준 재산정,
B18,해외에서도 주문할 수 있나요?,B_복잡,Medium,배송_조회,rule_only,상품_문의,0,"해당 상품 페이지에서 상세 정보를 확인하시거나, 고객센터로 문의해주세요.",rule-only-simulated,2785,"해외 배송: 일부 국가 가능, 추가 비용 발생",
B18,해외에서도 주문할 수 있나요?,B_복잡,Medium,배송_조회,llm_only,상품_문의,0,"네, 저희 쇼핑몰은 해외 배송을 지원하고 있습니다. 다만, 국가에 따라 배송 가능 여부와 배송비가 다를 수 있으니, 주문 전에 배송 가능한 국가 목록과 해당 국가의 배송 정책을 확인해 주시기 바랍니다. 또한, 해외 주문 시 관세나 세금이 부과될 수 있으니 이 점도 참고해 주세요. 추가적인 도움이 필요하시면 언제든지 문의해 주세요!",llm-only-gpt4o,2463,"해외 배송: 일부 국가 가능, 추가 비용 발생",
B18,해외에서도 주문할 수 있나요?,B_복잡,Medium,배송_조회,hybrid_rag,상품_문의,0,'rag' 모드로 '상품_문의' 분류됨,strategy-rag,2635,"해외 배송: 일부 국가 가능, 추가 비용 발생",
B19,지난달에 산 건데 아직도 교환 가능해요?,B_복잡,Medium,교환_요청,rule_only,교환_요청,1,"마이페이지 > 주문내역에서 교환 접수가 가능합니다. 수령 후 7일 이내, 미착용 상태여야 합니다.",rule-only-simulated,2647,교환: 수령 후 7일 이내만 가능,
B19,지난달에 산 건데 아직도 교환 가능해요?,B_복잡,Medium,교환_요청,llm_only,교환_요청,1,"안녕하세요! 교환 가능 여부는 구매하신 상품의 교환 정책에 따라 달라질 수 있습니다. 일반적으로 대부분의 쇼핑몰에서는 상품 수령 후 30일 이내에 교환이 가능합니다. 하지만, 상품의 종류나 상태에 따라 다를 수 있으니, 정확한 교환 가능 여부를 확인하기 위해 주문 내역과 상품의 교환 정책을 확인해 주시기 바랍니다.

혹시 주문 번호나 상품 정보를 알려주시면, 더 자세한 안내를 도와드리겠습니다. 감사합니다!",llm-only-gpt4o,2474,교환: 수령 후 7일 이내만 가능,
B19,지난달에 산 건데 아직도 교환 가능해요?,B_복잡,Medium,교환_요청,hybrid_rag,교환_요청,1,'rag' 모드로 '교환_요청' 분류됨,strategy-rag,2982,교환: 수령 후 7일 이내만 가능,
B20,무통장입금으로 결제했는데 입금 확인 언제 되나요?,B_복잡,Medium,결제_문의,rule_only,결제_문의,1,결제 관련 문의는 고객센터(1588-0000)로 연락 부탁드립니다.,rule-only-simulated,2604,무통장입금: 입금 후 1~2시간 내 자동 확인,
B20,무통장입금으로 결제했는데 입금 확인 언제 되나요?,B_복잡,Medium,결제_문의,llm_only,결제_문의,1,"무통장입금으로 결제하신 경우, 입금 확인은 보통 영업일 기준으로 1시간에서 24시간 이내에 완료됩니다. 다만, 은행의 처리 시간이나 주말 및 공휴일에는 확인이 지연될 수 있습니다. 입금 후 24시간이 지나도 확인이 되지 않는다면, 고객센터로 연락 주시면 빠르게 도와드리겠습니다. 입금자명과 주문번호를 준비해 주시면 더욱 신속한 처리가 가능합니다. 감사합니다.",llm-only-gpt4o,2583,무통장입금: 입금 후 1~2시간 내 자동 확인,
B20,무통장입금으로 결제했는데 입금 확인 언제 되나요?,B_복잡,Medium,결제_문의,hybrid_rag,결제_문의,1,'rag' 모드로 '결제_문의' 분류됨,strategy-rag,3325,무통장입금: 입금 후 1~2시간 내 자동 확인,
B21,이 상품 리뷰 쓰면 적립금 받을 수 있나요?,B_복잡,Medium,적립금_문의,rule_only,적립금_문의,1,"적립금은 마이페이지 > 적립금에서 확인 가능합니다. 1,000원 이상 보유 시 사용 가능합니다.",rule-only-simulated,2628,"리뷰 적립금: 텍스트 200원, 포토 500원",
B21,이 상품 리뷰 쓰면 적립금 받을 수 있나요?,B_복잡,Medium,적립금_문의,llm_only,적립금_문의,1,"네, 상품 리뷰 작성 시 적립금을 받을 수 있습니다. 다만, 적립금 지급 여부와 금액은 쇼핑몰의 정책에 따라 다를 수 있습니다. 일반적으로 리뷰 작성 후 일정 기간 내에 적립금이 지급되며, 사진이나 동영상을 첨부하면 추가 적립금을 받을 수 있는 경우도 있습니다. 정확한 적립금 정책은 고객님의 계정으로 로그인 후 '마이 페이지'에서 확인하시거나, 쇼핑몰의 공지사항을 참조해 주세요. 추가적인 문의가 있으시면 언제든지 말씀해 주세요!",llm-only-gpt4o,1936,"리뷰 적립금: 텍스트 200원, 포토 500원",
B21,이 상품 리뷰 쓰면 적립금 받을 수 있나요?,B_복잡,Medium,적립금_문의,hybrid_rag,적립금_문의,1,'rag' 모드로 '적립금_문의' 분류됨,strategy-rag,2756,"리뷰 적립금: 텍스트 200원, 포토 500원",
B22,세일 상품에 쿠폰도 추가로 쓸 수 있어요?,B_복잡,Medium,쿠폰_및_세일_중복적용_문의,rule_only,쿠폰_및_세일_중복적용_문의,1,쿠폰은 결제 페이지에서 선택 적용할 수 있습니다. 일부 쿠폰만 세일과 병행 가능합니다.,rule-only-simulated,2686,중복 적용: 일부 쿠폰만 세일과 병행 가능,
B22,세일 상품에 쿠폰도 추가로 쓸 수 있어요?,B_복잡,Medium,쿠폰_및_세일_중복적용_문의,llm_only,쿠폰_및_세일_중복적용_문의,1,"네, 고객님! 세일 상품에 쿠폰을 추가로 사용할 수 있는 경우가 많습니다. 다만, 일부 쿠폰은 특정 상품이나 카테고리에만 적용될 수 있으며, 세일 상품에는 적용되지 않을 수도 있습니다. 쿠폰의 사용 조건을 꼭 확인해 주세요. 장바구니에 상품을 담고 결제 페이지에서 쿠폰 코드를 입력하면 할인이 적용되는지 확인할 수 있습니다. 추가로 궁금한 사항이 있으면 언제든지 문의해 주세요!",llm-only-gpt4o,2009,중복 적용: 일부 쿠폰만 세일과 병행 가능,
B22,세일 상품에 쿠폰도 추가로 쓸 수 있어요?,B_복잡,Medium,쿠폰_및_세일_중복적용_문의,hybrid_rag,쿠폰_및_세일_중복적용_문의,1,'rag' 모드로 '쿠폰_및_세일_중복적용_문의' 분류됨,strategy-rag,3158,중복 적용: 일부 쿠폰만 세일과 병행 가능,
B23,포인트 유효기간 지나면 복원 안 되나요?,B_복잡,Medium,적립금_문의,rule_only,적립금_문의,1,"적립금은 마이페이지 > 적립금에서 확인 가능합니다. 1,000원 이상 보유 시 사용 가능합니다.",rule-only-simulated,2712,적립금 만료: 소멸 후 복원 불가,
B23,포인트 유효기간 지나면 복원 안 되나요?,B_복잡,Medium,적립금_문의,llm_only,적립금_문의,1,"안녕하세요! 포인트 유효기간이 지나면 자동으로 소멸되며, 소멸된 포인트는 복원되지 않습니다. 포인트를 사용하시기 전에 유효기간을 꼭 확인해 주시기 바랍니다. 만약 포인트 사용에 어려움이 있으시거나 추가적인 도움이 필요하시면 언제든지 문의해 주세요. 감사합니다!",llm-only-gpt4o,1944,적립금 만료: 소멸 후 복원 불가,
B23,포인트 유효기간 지나면 복원 안 되나요?,B_복잡,Medium,적립금_문의,hybrid_rag,적립금_문의,1,'rag' 모드로 '적립금_문의' 분류됨,strategy-rag,2863,적립금 만료: 소멸 후 복원 불가,
